290.06, 291.81
77.80, 98.76
377.07, 324.61
82.12, 105.84
375.27, 330.52
282.97, 286.47
377.34, 323.79
491.43, 321.78
82.99, 96.64
379.86, 344.29
280.79, 289.50
291.45, 307.21
297.15, 289.62
364.26, 347.91
104.40, 102.61
488.59, 320.79
460.40, 166.06
379.61, 319.60
95.80, 107.33
470.51, 155.23
463.67, 162.73
283.37, 303.15
369.05, 341.02
294.60, 292.10
89.92, 108.58
495.17, 319.40
460.60, 161.98
390.82, 319.95
367.28, 318.85
280.59, 289.34
458.49, 170.07
475.81, 160.14
97.92, 96.51
480.91, 323.72
88.14, 105.35
391.68, 322.08
472.14, 153.53
373.57, 329.22
489.99, 328.80
98.98, 101.13
474.08, 149.29
279.62, 301.97
375.62, 331.88
287.20, 292.16
288.21, 289.04
373.97, 315.79
100.03, 92.12
276.51, 291.92
274.98, 292.50
483.70, 335.62
91.15, 93.90
472.42, 158.64
276.35, 289.56
381.00, 329.87
367.72, 320.45
452.67, 149.36
368.32, 322.96
469.34, 332.00
462.61, 146.23
281.60, 285.99
290.08, 294.88
295.12, 292.28
284.78, 296.35
279.78, 312.02
458.65, 148.29
470.52, 153.52
376.41, 328.79
389.83, 323.00
87.38, 100.20
101.95, 105.47
95.07, 114.13
273.25, 290.67
469.86, 331.83
384.31, 331.41
477.47, 328.95
298.32, 295.68
475.30, 332.37
291.47, 281.84
379.80, 332.94
288.47, 291.77
77.93, 85.92
355.49, 327.27
369.37, 321.07
484.61, 323.52
489.68, 325.66
284.52, 296.47
90.09, 112.82
84.11, 102.20
459.06, 148.41
444.63, 172.69
91.82, 98.83
281.66, 294.48
89.80, 106.41
85.73, 110.18
271.59, 299.83
491.85, 331.52
359.79, 328.14
291.56, 297.03
85.42, 96.88
480.46, 329.86
93.86, 98.99
90.96, 101.99
289.61, 292.56
380.65, 330.72
468.73, 157.93
282.35, 295.42
284.29, 309.44
489.65, 322.36
280.00, 278.50
96.14, 101.40
457.65, 145.85
291.12, 295.78
482.90, 331.25
292.68, 317.06
457.21, 154.25
469.87, 158.91
489.13, 341.44
456.78, 155.85
463.87, 154.05
87.48, 107.11
286.66, 287.82
88.41, 88.29
286.34, 295.67
455.80, 157.05
494.63, 314.92
468.98, 157.04
480.67, 330.41
461.76, 154.13
464.33, 336.73
372.96, 309.21
459.58, 145.90
88.00, 96.38
463.52, 148.40
279.48, 292.56
481.01, 324.28
491.60, 335.80
368.07, 327.25
381.05, 329.78
489.80, 321.95
444.59, 159.06
87.39, 105.39
91.23, 104.13
275.79, 303.07
99.42, 103.24
468.00, 156.98
465.55, 158.55
370.87, 320.31
462.54, 154.53
290.84, 307.63
463.28, 152.60
369.43, 311.27
477.49, 313.08
271.88, 287.05
96.76, 87.78
466.27, 157.47
295.38, 296.11
466.05, 165.10
388.93, 328.72
370.38, 335.74
85.59, 88.14
449.48, 159.21
283.57, 300.85
464.63, 323.41
470.68, 163.34
301.89, 289.33
288.79, 299.35
286.03, 307.02
462.56, 159.61
